ttime,pm1,pm2,pm3,am,sm,lum,temp,humd,pres
2022-11-16 13:55:00,1.67,2.23,40.79,1.6,699.0,384.0,30.63,34.82,93284.19
2022-11-16 14:14:00,0.55,1.67,40.79,2.4,698.0,384.0,31.11,30.93,93245.92
2022-11-16 14:33:00,1.11,1.67,40.79,1.6,697.0,384.0,31.21,32.14,93216.53
2022-11-16 14:52:03,1.67,1.67,40.79,4.0,697.0,384.0,31.35,32.6,93193.57
2022-11-16 15:11:01,0.55,1.67,40.79,4.0,697.0,384.0,30.5,33.14,93189.3
2022-11-16 15:30:01,1.11,1.67,40.79,2.4,698.0,384.0,30.11,32.79,93170.97
2022-11-16 15:49:02,1.67,1.67,40.79,4.8,697.0,384.0,29.7,32.96,93165.66
2022-11-16 16:08:00,0.55,1.67,40.79,2.4,697.0,533.0,29.19,34.72,93165.92
2022-11-16 16:27:01,1.11,1.67,40.79,3.2,696.0,1372.0,28.12,37.0,93172.0
2022-11-16 16:46:01,1.67,1.67,40.79,3.2,696.0,8506.0,27.15,37.49,93188.84
2022-11-16 17:05:03,0.55,1.67,40.23,2.4,695.0,5639.0,26.11,39.76,93194.22
2022-11-16 17:24:01,1.11,1.67,40.23,0.8,695.0,2969.0,24.71,45.45,93208.67
2022-11-16 17:43:02,1.67,1.67,40.23,3.2,694.0,942.0,24.27,43.59,93225.0
2022-11-16 18:02:01,0.55,1.67,40.23,1.6,694.0,100.0,22.79,47.12,93252.28
2022-11-16 18:21:04,1.11,1.67,40.23,1.6,694.0,1.0,20.94,55.51,93295.61
2022-11-16 18:40:06,1.67,1.67,40.23,0.0,693.0,1.0,20.53,56.01,93312.07
2022-11-16 18:59:02,2.23,1.67,40.23,0.0,693.0,1.0,20.37,58.94,93327.65
2022-11-16 19:18:02,0.55,2.23,40.79,0.0,693.0,2.0,19.9,58.85,93353.84
2022-11-16 19:37:03,1.11,2.23,40.79,1.6,693.0,1.0,19.64,57.92,93379.25
2022-11-16 19:56:02,1.67,2.23,40.79,1.6,693.0,1.0,20.14,56.21,93404.96
2022-11-16 20:15:01,0.55,1.67,40.79,0.0,693.0,1.0,19.88,58.29,93424.17
2022-11-16 20:34:01,1.11,1.67,40.79,0.0,693.0,1.0,19.62,58.86,93443.34
2022-11-16 20:53:01,1.67,1.67,40.79,1.6,693.0,1.0,18.51,63.78,93458.97
2022-11-16 21:12:02,0.55,1.67,40.79,0.0,693.0,1.0,17.94,66.66,93477.31
2022-11-16 21:31:02,1.11,1.67,40.79,0.0,692.0,1.0,17.38,71.17,93490.97
2022-11-16 21:50:04,1.67,1.67,40.79,0.0,693.0,1.0,16.77,74.21,93501.57
2022-11-16 22:09:02,0.55,1.67,40.79,0.0,692.0,1.0,16.32,77.44,93500.57
2022-11-16 22:28:02,1.11,1.67,40.79,0.0,692.0,1.0,16.01,79.54,93490.76
2022-11-16 22:47:03,1.67,1.67,40.79,0.0,690.0,1.0,16.09,77.93,93474.65
2022-11-16 23:06:05,0.55,1.67,40.23,0.8,689.0,1.0,16.32,71.67,93474.05
2022-11-16 23:25:02,1.11,1.67,40.23,0.0,689.0,1.0,15.97,77.52,93462.3
2022-11-16 23:44:03,1.67,1.67,40.23,0.0,689.0,1.0,15.52,79.85,93457.7
2022-11-17 00:03:02,0.55,1.67,40.23,0.0,688.0,1.0,15.3,81.4,93445.62
2022-11-17 00:22:05,1.11,1.67,40.23,0.0,688.0,1.0,15.13,81.69,93427.84
2022-11-17 00:41:03,1.67,1.67,40.23,0.0,688.0,1.0,14.94,83.34,93413.51
2022-11-17 01:00:03,0.55,1.67,40.23,0.0,686.0,1.0,14.77,84.49,93388.3
2022-11-17 01:19:03,1.11,1.67,40.23,0.0,686.0,1.0,14.47,87.33,93358.12
2022-11-17 01:38:04,1.67,1.67,40.23,0.0,685.0,1.0,14.18,90.63,93339.57
2022-11-17 01:57:03,2.23,1.67,40.23,0.0,684.0,1.0,14.02,91.05,93322.01
2022-11-17 02:16:03,0.55,2.23,40.79,0.0,684.0,1.0,13.96,93.4,93315.09
2022-11-17 02:35:05,1.11,2.23,40.79,0.0,683.0,1.0,13.57,97.82,93303.66
2022-11-17 02:54:03,1.67,2.23,40.79,0.0,681.0,1.0,13.56,97.5,93283.19
2022-11-17 03:13:03,0.55,1.67,40.79,0.0,681.0,1.0,13.14,100.0,93278.09
2022-11-17 03:32:04,1.11,1.67,40.79,0.0,680.0,1.0,12.93,100.0,93270.11
2022-11-17 03:51:06,1.67,1.67,40.79,0.0,679.0,1.0,12.89,100.0,93265.89
2022-11-17 04:10:04,0.55,1.67,40.79,0.0,679.0,1.0,13.13,99.64,93284.47
2022-11-17 04:29:03,1.11,1.67,40.79,0.0,678.0,1.0,12.64,100.0,93291.39
2022-11-17 04:48:04,1.67,1.67,40.79,2.4,678.0,1.0,12.63,100.0,93302.7
2022-11-17 05:07:06,0.55,1.67,40.79,0.0,676.0,1.0,12.38,100.0,93317.32
2022-11-17 05:26:04,1.11,1.67,40.79,0.0,675.0,1.0,12.1,100.0,93336.8
2022-11-17 05:45:05,1.67,1.67,40.79,0.0,674.0,1.0,11.98,100.0,93352.65
2022-11-17 06:04:04,0.55,1.67,40.23,0.0,673.0,1.0,11.77,100.0,93366.97
2022-11-17 06:23:06,1.11,1.67,40.23,0.0,672.0,55.0,11.76,100.0,93401.11
2022-11-17 06:42:05,1.67,1.67,40.23,0.0,671.0,731.0,12.03,100.0,93406.87
2022-11-17 07:01:05,0.55,1.67,40.23,0.0,671.0,1739.0,12.52,100.0,93436.89
2022-11-17 07:20:04,1.11,1.67,40.23,0.0,671.0,2682.0,14.48,94.07,93472.53
2022-11-17 07:39:07,1.67,1.67,40.23,1.6,670.0,3491.0,16.32,84.95,93504.03
2022-11-17 07:58:03,2.23,1.67,40.23,1.6,669.0,4084.0,17.7,77.19,93522.49
2022-11-17 08:17:03,0.55,2.23,40.79,0.8,670.0,4809.0,20.82,65.4,93549.72
2022-11-17 08:36:05,1.11,2.23,40.79,0.8,671.0,5349.0,23.26,54.14,93569.68
2022-11-17 08:55:03,1.67,2.23,40.79,4.8,670.0,5827.0,24.03,47.14,93583.05
2022-11-17 09:14:03,0.55,1.67,40.79,4.8,671.0,6856.0,24.7,43.42,93600.86
2022-11-17 09:33:04,1.11,1.67,40.79,6.4,671.0,6382.0,25.43,40.04,93619.4
2022-11-17 09:52:06,1.67,1.67,40.79,3.2,671.0,8656.0,25.69,39.67,93607.29
2022-11-17 10:11:04,0.55,1.67,40.79,2.4,671.0,9426.0,27.5,34.91,93589.91
2022-11-17 10:30:04,1.11,1.67,40.79,4.0,670.0,8298.0,27.48,33.43,93575.31
2022-11-17 10:49:04,1.67,1.67,40.79,5.6,670.0,6087.0,28.02,30.95,93551.62
2022-11-17 11:08:06,0.55,1.67,40.79,4.0,671.0,5467.0,27.98,31.04,93521.52
2022-11-17 11:27:04,1.11,1.67,40.79,4.8,671.0,6474.0,27.95,31.06,93495.62
2022-11-17 11:46:07,1.67,1.67,40.79,10.4,671.0,8737.0,28.44,29.23,93453.3
2022-11-17 12:05:06,0.55,1.67,40.23,4.0,670.0,10851.0,28.88,28.74,93413.34
2022-11-17 12:24:06,1.11,1.67,40.23,6.4,669.0,6904.0,29.2,29.6,93377.42
2022-11-17 12:43:05,1.67,1.67,40.23,5.6,668.0,2782.0,30.04,27.51,93351.59
2022-11-17 13:02:05,0.55,1.67,40.23,6.4,668.0,592.0,29.87,28.28,93300.44
2022-11-17 13:21:05,1.11,1.67,40.23,3.2,668.0,465.0,29.96,27.83,93273.09
2022-11-17 13:40:06,1.67,1.67,40.23,1.6,667.0,384.0,29.78,26.71,93236.36
2022-11-17 13:59:05,2.23,1.67,40.23,3.2,667.0,384.0,30.28,26.18,93215.8
2022-11-17 14:18:05,0.55,2.23,40.79,6.4,667.0,384.0,30.27,26.04,93181.65
2022-11-17 14:37:05,1.11,2.23,40.79,3.2,666.0,384.0,30.2,26.78,93163.94
2022-11-17 14:56:05,1.67,2.23,40.79,1.6,667.0,384.0,30.68,24.98,93149.3
2022-11-17 15:15:05,0.55,1.67,40.79,2.4,667.0,384.0,30.09,25.5,93146.37
2022-11-17 15:34:06,1.11,1.67,40.79,3.2,667.0,384.0,30.2,27.07,93144.31
2022-11-17 15:53:08,1.67,1.67,40.79,5.6,667.0,384.0,29.34,25.55,93143.26
2022-11-17 16:12:07,0.55,1.67,40.79,0.8,667.0,13210.0,28.53,27.57,93139.26
2022-11-17 16:31:05,1.11,1.67,40.79,3.2,665.0,443.0,27.84,28.5,93147.82
2022-11-17 16:50:06,1.67,1.67,40.79,0.8,665.0,7608.0,26.45,29.45,93169.72
2022-11-17 17:09:08,0.55,1.67,40.79,2.4,664.0,5312.0,24.82,32.28,93179.86
2022-11-17 17:28:06,1.11,1.67,40.79,0.0,664.0,2540.0,22.55,41.14,93205.31
2022-11-17 17:47:06,1.67,1.67,40.79,0.8,664.0,733.0,22.36,38.11,93227.69
2022-11-17 18:06:09,0.55,1.67,40.23,0.0,662.0,56.0,19.79,45.98,93260.15
2022-11-17 18:25:10,1.11,1.67,40.23,1.6,662.0,2.0,18.64,47.1,93286.15
2022-11-17 18:45:06,1.67,1.67,40.23,2.4,662.0,1.0,18.98,46.41,93324.44
2022-11-17 19:04:07,0.55,1.67,40.23,1.6,662.0,1.0,18.21,48.5,93358.15
2022-11-17 19:23:06,1.11,1.67,40.23,0.8,662.0,1.0,18.27,45.57,93385.2
2022-11-17 19:42:07,1.67,1.67,40.23,3.2,662.0,2.0,18.21,45.31,93414.82
2022-11-17 20:01:07,0.55,1.67,40.23,0.8,663.0,1.0,18.14,45.74,93448.96
2022-11-17 20:20:06,1.11,1.67,40.23,0.8,662.0,1.0,17.7,46.07,93474.78
2022-11-17 20:39:08,1.67,1.67,40.23,0.0,662.0,1.0,16.12,53.1,93486.05
2022-11-17 20:58:05,2.23,1.67,40.23,0.0,662.0,2.0,16.86,50.61,93500.56
2022-11-17 21:17:06,0.55,2.23,40.79,0.0,661.0,2.0,16.29,54.7,93498.34
2022-11-17 21:36:07,1.11,2.23,40.79,0.0,661.0,1.0,15.81,56.06,93498.01
2022-11-17 21:55:09,1.67,2.23,40.79,0.0,661.0,1.0,15.39,61.59,93492.86
2022-11-17 22:14:07,0.55,1.67,40.79,1.6,660.0,1.0,15.26,63.63,93488.67
2022-11-17 22:33:06,1.11,1.67,40.79,0.0,660.0,2.0,15.53,57.03,93477.01
2022-11-17 22:52:07,1.67,1.67,40.79,0.0,660.0,2.0,14.56,65.64,93465.16
2022-11-17 23:11:09,0.55,1.67,40.79,0.0,659.0,1.0,14.11,68.93,93447.46
2022-11-17 23:30:07,1.11,1.67,40.79,0.0,659.0,1.0,13.85,70.07,93423.19
2022-11-17 23:49:07,1.67,1.67,40.79,0.0,658.0,1.0,13.68,69.11,93399.44
2022-11-18 00:08:07,0.55,1.67,40.79,0.0,658.0,1.0,13.63,71.1,93383.14
2022-11-18 00:27:14,1.11,1.67,40.79,0.0,657.0,1.0,13.72,68.67,93363.16
2022-11-18 00:47:08,1.67,1.67,40.79,0.0,656.0,1.0,13.47,71.78,93341.87
2022-11-18 01:06:08,0.55,1.67,40.23,0.0,655.0,1.0,13.22,73.52,93303.5
2022-11-18 01:25:08,1.11,1.67,40.23,0.0,654.0,1.0,12.9,77.58,93298.2
2022-11-18 01:44:09,1.67,1.67,40.23,0.0,655.0,1.0,12.81,80.29,93282.87
2022-11-18 02:03:08,0.55,1.67,40.23,0.0,654.0,1.0,12.73,79.7,93257.94
2022-11-18 02:22:08,1.11,1.67,40.23,0.0,654.0,1.0,12.77,81.98,93253.77
2022-11-18 02:41:10,1.67,1.67,40.23,0.0,652.0,1.0,12.6,82.41,93242.09
2022-11-18 03:01:07,0.55,1.67,40.23,0.0,651.0,2.0,12.42,89.06,93237.06
2022-11-18 03:20:08,1.11,1.67,40.23,3.2,651.0,1.0,13.77,68.74,93260.03
2022-11-18 03:39:08,1.67,1.67,40.23,2.4,650.0,1.0,13.82,71.24,93242.26
2022-11-18 03:58:10,2.23,1.67,40.23,0.0,651.0,1.0,12.1,82.03,93259.5
2022-11-18 04:18:09,0.55,2.23,40.79,0.0,649.0,1.0,11.82,83.21,93264.17
2022-11-18 04:37:08,1.11,2.23,40.79,0.0,649.0,2.0,11.39,88.74,93267.65
2022-11-18 04:56:08,1.67,2.23,40.79,0.8,648.0,1.0,11.68,88.31,93282.47
2022-11-18 05:15:10,0.55,1.67,40.79,0.8,647.0,1.0,12.27,84.75,93286.7
2022-11-18 05:35:09,1.11,1.67,40.79,0.0,645.0,1.0,12.1,87.51,93326.93
2022-11-18 05:54:09,1.67,1.67,40.79,0.0,644.0,1.0,12.43,82.92,93341.0
2022-11-18 06:13:09,0.55,1.67,40.79,0.0,644.0,4.0,11.94,88.74,93346.7
2022-11-18 06:32:13,1.11,1.67,40.79,0.0,643.0,221.0,11.44,91.19,93388.95
2022-11-18 06:52:11,1.67,1.67,40.79,0.0,643.0,1250.0,11.46,93.33,93408.62
2022-11-18 07:12:10,0.55,1.67,40.23,0.0,642.0,2366.0,12.47,89.54,93432.17
2022-11-18 07:32:08,1.11,1.67,40.23,0.0,641.0,3273.0,14.64,76.26,93445.9
2022-11-18 07:51:10,1.67,1.67,40.23,0.8,640.0,3833.0,16.73,67.61,93483.74
2022-11-18 08:11:08,0.55,1.67,40.23,1.6,640.0,4597.0,17.45,64.46,93493.67
2022-11-18 08:30:08,1.11,1.67,40.23,1.6,641.0,5076.0,21.39,51.44,93507.09
2022-11-18 08:49:11,1.67,1.67,40.23,2.4,641.0,5826.0,23.26,46.24,93545.82
2022-11-18 09:09:08,0.55,1.67,40.23,1.6,641.0,6346.0,23.94,42.75,93555.28
2022-11-18 09:28:09,1.11,1.67,40.23,4.0,641.0,6386.0,25.12,40.21,93561.49
2022-11-18 09:47:09,1.67,1.67,40.23,4.0,641.0,8575.0,25.87,38.41,93561.06
2022-11-18 10:06:11,0.55,1.67,40.23,1.6,641.0,9424.0,27.38,35.88,93557.9
2022-11-18 10:26:09,1.11,1.67,40.23,2.4,642.0,7649.0,28.17,34.93,93537.49
2022-11-18 10:45:09,1.67,1.67,40.23,5.6,641.0,5951.0,27.62,32.09,93505.59
2022-11-18 11:04:11,0.55,1.67,40.23,3.2,641.0,6260.0,28.56,31.84,93473.67
2022-11-18 11:24:09,1.11,1.67,40.23,4.0,641.0,6181.0,27.76,31.89,93455.99
2022-11-18 11:43:10,1.67,1.67,40.23,4.0,640.0,8644.0,28.23,32.23,93422.04
2022-11-18 12:03:11,0.55,1.67,40.23,15.2,639.0,10560.0,27.6,32.41,93402.06
2022-11-18 12:23:10,1.11,1.67,40.23,6.4,639.0,10071.0,28.62,30.36,93375.39
2022-11-18 12:43:10,1.67,1.67,40.23,5.6,639.0,2826.0,28.88,31.45,93327.31
2022-11-18 13:03:12,0.55,1.67,39.67,12.0,638.0,556.0,29.34,28.42,93288.64
2022-11-18 13:23:14,1.11,1.67,39.67,4.0,638.0,439.0,29.95,28.74,93243.81
2022-11-18 13:43:09,1.67,1.67,39.67,5.6,638.0,384.0,29.72,28.34,93206.92
2022-11-18 14:02:09,0.55,1.67,39.67,5.6,638.0,384.0,30.23,27.36,93194.11
2022-11-18 14:21:12,1.11,1.67,39.67,2.4,638.0,384.0,30.63,26.58,93178.28
2022-11-18 14:41:10,1.67,1.67,39.67,5.6,636.0,384.0,30.22,26.91,93164.66
2022-11-18 15:01:10,0.55,1.67,39.67,3.2,638.0,384.0,30.46,27.51,93143.15
2022-11-18 15:21:10,1.11,1.67,39.67,2.4,637.0,384.0,29.51,28.05,93142.22
2022-11-18 15:41:12,1.67,1.67,39.67,4.8,637.0,384.0,29.11,27.82,93135.55
2022-11-18 16:01:10,0.55,1.67,39.67,1.6,639.0,384.0,28.87,29.61,93134.06
2022-11-18 16:21:11,1.11,1.67,39.67,3.2,638.0,7426.0,26.92,31.42,93146.81
2022-11-18 16:41:13,1.67,1.67,39.67,3.2,636.0,8716.0,26.34,32.53,93180.05
2022-11-18 17:01:10,0.55,1.67,39.67,1.6,636.0,7042.0,25.3,36.12,93197.62
2022-11-18 17:21:11,1.11,1.67,39.67,3.2,635.0,2224.0,24.29,37.65,93223.14
2022-11-18 17:41:13,1.67,1.67,39.67,0.8,635.0,782.0,22.22,42.31,93254.64
2022-11-18 18:01:11,0.55,1.67,39.67,0.0,635.0,91.0,20.64,49.67,93291.37
2022-11-18 18:21:11,1.11,1.67,39.67,1.6,635.0,3.0,19.51,53.12,93313.5
2022-11-18 18:41:11,1.67,1.67,39.67,0.0,635.0,2.0,18.79,53.82,93341.45
2022-11-18 19:01:13,0.55,1.67,39.67,0.0,635.0,2.0,17.76,58.35,93376.89
2022-11-18 19:21:14,1.11,1.67,39.67,0.0,635.0,2.0,17.12,61.94,93401.14
2022-11-18 19:41:14,1.67,1.67,39.67,0.0,635.0,2.0,17.12,60.28,93436.86
2022-11-18 20:01:12,0.55,1.67,39.11,0.8,634.0,2.0,16.81,57.11,93459.9
2022-11-18 20:21:11,1.11,1.67,39.11,0.0,634.0,2.0,16.79,56.56,93487.7
2022-11-18 20:41:11,1.67,1.67,39.11,0.0,634.0,2.0,16.4,61.07,93508.95
2022-11-18 21:01:11,0.55,1.67,39.11,0.0,634.0,1.0,16.62,61.86,93512.06
2022-11-18 21:21:13,1.11,1.67,39.11,0.0,633.0,2.0,16.84,57.71,93522.15
2022-11-18 21:41:11,1.67,1.67,39.11,0.0,632.0,2.0,16.7,59.44,93522.19
2022-11-18 22:01:12,0.55,1.67,39.11,0.0,633.0,2.0,15.65,64.07,93530.2
2022-11-18 22:21:14,1.11,1.67,39.11,0.0,633.0,2.0,15.57,65.77,93536.66
2022-11-18 22:41:12,1.67,1.67,39.11,0.0,632.0,2.0,15.22,66.79,93533.95
2022-11-18 23:01:12,0.55,1.67,39.11,0.0,632.0,2.0,15.02,67.75,93525.28
2022-11-18 23:21:14,1.11,1.67,39.11,0.0,632.0,2.0,14.61,71.86,93514.82
2022-11-18 23:41:11,1.67,1.67,39.11,0.0,631.0,1.0,13.78,76.9,93505.84
2022-11-19 00:01:12,0.55,1.67,39.11,0.0,631.0,1.0,13.35,79.46,93490.78
2022-11-19 00:21:13,1.11,1.67,39.11,0.0,630.0,1.0,13.07,80.03,93479.24
2022-11-19 00:41:14,1.67,1.67,39.11,0.0,630.0,1.0,12.56,85.79,93451.7
2022-11-19 01:01:13,0.55,1.67,39.11,0.0,630.0,1.0,12.34,85.42,93445.34
2022-11-19 01:21:13,1.11,1.67,39.11,0.0,629.0,1.0,12.09,86.82,93435.24
2022-11-19 01:41:17,1.67,1.67,39.11,0.0,627.0,1.0,11.9,87.39,93412.64
2022-11-19 02:01:13,0.55,1.67,39.11,0.0,627.0,1.0,11.81,88.43,93396.51
2022-11-19 02:21:14,1.11,1.67,39.11,0.0,627.0,1.0,11.84,88.35,93390.64
2022-11-19 02:41:13,1.67,1.67,39.11,0.0,626.0,1.0,11.3,96.57,93373.54
2022-11-19 03:01:14,0.55,1.67,38.55,0.0,625.0,1.0,11.13,95.5,93367.44
2022-11-19 03:21:13,1.11,1.67,38.55,0.0,624.0,1.0,11.07,94.65,93361.24
2022-11-19 03:41:13,1.67,1.67,38.55,0.0,623.0,1.0,11.0,95.72,93356.41
2022-11-19 04:01:15,0.55,1.67,38.55,0.0,623.0,1.0,10.92,97.65,93369.59
2022-11-19 04:21:13,1.11,1.67,38.55,0.0,622.0,1.0,10.97,96.52,93370.39
2022-11-19 04:41:13,1.67,1.67,38.55,0.0,622.0,1.0,11.13,95.56,93374.53
2022-11-19 05:01:16,0.55,1.67,38.55,0.0,620.0,1.0,11.06,96.49,93375.67
2022-11-19 05:21:13,1.11,1.67,38.55,0.0,620.0,0.0,10.76,98.01,93380.4
2022-11-19 05:41:13,1.67,1.67,38.55,0.0,619.0,0.0,10.68,99.09,93401.95
2022-11-19 06:01:14,0.55,1.67,38.55,0.0,618.0,1.0,10.71,99.35,93407.64
2022-11-19 06:21:16,1.11,1.67,38.55,0.0,617.0,33.0,10.27,100.0,93416.94
2022-11-19 06:41:14,1.67,1.67,38.55,0.0,617.0,710.0,10.84,97.4,93440.24
2022-11-19 07:01:14,0.55,1.67,38.55,0.0,616.0,1825.0,11.75,91.9,93475.4
2022-11-19 07:21:16,1.11,1.67,38.55,0.0,615.0,2700.0,13.81,80.78,93507.61
2022-11-19 07:41:14,1.67,1.67,38.55,0.8,614.0,3459.0,15.22,72.36,93520.82
2022-11-19 08:01:15,0.55,1.67,38.55,1.6,615.0,4128.0,16.77,66.26,93535.05
2022-11-19 08:21:15,1.11,1.67,38.55,2.4,614.0,4811.0,19.95,55.98,93546.89
2022-11-19 08:41:16,1.67,1.67,38.55,4.0,616.0,5428.0,21.89,49.08,93562.32
2022-11-19 09:01:12,0.55,1.67,38.55,0.8,616.0,5985.0,22.85,46.06,93582.57
2022-11-19 09:21:12,1.11,1.67,38.55,4.0,616.0,7068.0,23.3,46.55,93597.82
2022-11-19 09:41:15,1.67,1.67,38.55,4.0,615.0,6636.0,24.14,46.59,93592.45
2022-11-19 10:01:12,0.55,1.67,38.55,4.8,616.0,8916.0,24.93,45.16,93570.22
2022-11-19 10:21:13,1.11,1.67,38.55,4.8,616.0,9445.0,26.48,40.93,93551.5
2022-11-19 10:41:15,1.67,1.67,38.55,3.2,616.0,5695.0,26.04,41.17,93534.75
2022-11-19 11:01:13,0.55,1.67,38.55,10.4,615.0,5291.0,26.87,38.21,93507.51
2022-11-19 11:21:13,1.11,1.67,38.55,4.0,614.0,6043.0,26.45,38.12,93475.82
2022-11-19 11:41:13,1.67,1.67,38.55,7.2,614.0,8384.0,26.82,35.97,93443.45
2022-11-19 12:01:15,0.55,1.67,38.55,8.8,614.0,10702.0,27.38,34.59,93400.55
2022-11-19 12:21:13,1.11,1.67,38.55,5.6,613.0,8387.0,28.26,32.9,93366.05
2022-11-19 12:41:14,1.67,1.67,38.55,7.2,613.0,3226.0,28.67,33.61,93324.32
2022-11-19 13:01:15,0.55,1.67,38.55,4.8,613.0,612.0,28.29,33.55,93282.87
2022-11-19 13:21:14,1.11,1.67,38.55,3.2,612.0,462.0,28.9,32.81,93223.87
2022-11-19 13:41:14,1.67,1.67,38.55,2.4,612.0,384.0,29.1,31.81,93194.52
2022-11-19 14:01:14,0.55,1.67,38.55,1.6,612.0,384.0,29.06,32.24,93169.36
2022-11-19 14:21:14,1.11,1.67,38.55,3.2,612.0,384.0,29.05,31.28,93138.61
2022-11-19 14:41:13,1.67,1.67,38.55,8.8,613.0,384.0,29.4,30.27,93121.37
2022-11-19 15:01:16,0.55,1.67,38.55,4.0,613.0,384.0,29.26,30.48,93096.04
2022-11-19 15:21:18,1.11,1.67,38.55,3.2,613.0,384.0,28.62,31.92,93096.32
2022-11-19 15:41:14,1.67,1.67,38.55,3.2,613.0,384.0,28.34,31.68,93085.97
2022-11-19 16:01:15,0.55,1.67,38.55,0.8,612.0,384.0,27.92,33.12,93080.31
2022-11-19 16:21:16,1.11,1.67,38.55,2.4,612.0,6044.0,26.12,36.04,93100.84
2022-11-19 16:41:15,1.67,1.67,38.55,0.8,611.0,8861.0,25.9,35.8,93106.16
2022-11-19 17:01:15,0.55,1.67,38.55,2.4,611.0,6303.0,24.34,38.37,93135.14
2022-11-19 17:21:15,1.11,1.67,38.55,0.8,611.0,3354.0,23.37,41.77,93147.86
2022-11-19 17:41:17,1.67,1.67,38.55,0.0,611.0,1120.0,22.03,45.09,93171.9
2022-11-19 18:01:15,0.55,1.67,38.55,1.6,611.0,103.0,19.84,52.35,93190.56
2022-11-19 18:21:15,1.11,1.67,38.55,0.0,610.0,3.0,19.51,52.62,93210.68
2022-11-19 18:41:17,1.67,1.67,38.55,0.0,611.0,2.0,18.3,60.03,93247.45
2022-11-19 19:01:15,0.55,1.67,38.55,2.4,610.0,2.0,17.45,62.99,93270.72
2022-11-19 19:21:15,1.11,1.67,38.55,1.6,610.0,2.0,19.02,53.54,93297.5
2022-11-19 19:41:17,1.67,1.67,38.55,0.0,611.0,2.0,18.2,60.34,93334.59
2022-11-19 20:01:16,0.55,1.67,38.55,0.0,611.0,2.0,18.17,56.92,93363.71
2022-11-19 20:21:16,1.11,1.67,38.55,0.8,611.0,2.0,17.98,57.12,93389.05
2022-11-19 20:41:16,1.67,1.67,38.55,0.0,610.0,2.0,17.45,60.24,93413.22
2022-11-19 21:01:16,0.55,1.67,38.55,0.8,610.0,2.0,17.04,60.88,93418.31
2022-11-19 21:21:15,1.11,1.67,38.55,0.0,610.0,2.0,16.2,67.65,93424.8
2022-11-19 21:41:17,1.67,1.67,38.55,0.0,610.0,2.0,15.23,70.39,93421.65
2022-11-19 22:01:19,0.55,1.67,38.55,0.0,610.0,2.0,15.13,73.87,93418.2
2022-11-19 22:21:16,1.11,1.67,38.55,0.0,609.0,2.0,14.93,75.37,93420.67
2022-11-19 22:41:15,1.67,1.67,38.55,0.0,609.0,2.0,14.75,75.78,93419.94
2022-11-19 23:01:16,0.55,1.67,38.55,0.0,608.0,2.0,14.55,77.31,93392.25
2022-11-19 23:21:18,1.11,1.67,38.55,0.0,608.0,1.0,14.23,79.55,93374.15
2022-11-19 23:41:16,1.67,1.67,38.55,0.0,608.0,2.0,13.97,82.24,93363.49
2022-11-20 00:01:16,0.55,1.67,38.55,0.0,608.0,2.0,13.57,84.5,93344.37
2022-11-20 00:21:18,1.11,1.67,38.55,0.0,607.0,2.0,13.64,81.57,93331.57
2022-11-20 00:41:16,1.67,1.67,38.55,0.0,607.0,2.0,13.64,82.97,93322.19
2022-11-20 01:01:16,0.55,1.67,38.55,0.0,606.0,1.0,13.32,84.94,93318.39
2022-11-20 01:21:19,1.11,1.67,38.55,0.0,605.0,2.0,13.27,84.42,93280.37
2022-11-20 01:41:18,1.67,1.67,38.55,0.0,605.0,2.0,13.39,83.04,93284.62
2022-11-20 02:01:17,0.55,1.67,38.55,0.0,604.0,0.0,13.38,84.2,93256.5
2022-11-20 02:21:17,1.11,1.67,38.55,0.0,603.0,0.0,13.53,81.6,93238.75
2022-11-20 02:41:19,1.67,1.67,38.55,0.0,603.0,0.0,13.25,83.98,93235.95
2022-11-20 03:01:17,0.55,1.67,38.55,0.0,602.0,0.0,13.1,83.81,93227.3
2022-11-20 03:21:16,1.11,1.67,38.55,0.0,602.0,0.0,12.6,86.16,93230.25
2022-11-20 03:41:19,1.67,1.67,38.55,0.0,601.0,0.0,12.47,86.54,93228.22
2022-11-20 04:01:17,0.55,1.67,38.55,0.0,600.0,0.0,13.03,81.89,93239.34
2022-11-20 04:21:19,1.11,1.67,38.55,0.8,599.0,0.0,13.96,74.51,93216.6
2022-11-20 04:41:19,1.67,1.67,38.55,0.0,600.0,0.0,13.44,80.08,93237.51
2022-11-20 05:01:19,0.55,1.67,38.55,0.0,598.0,0.0,11.61,92.2,93262.49
2022-11-20 05:21:17,1.11,1.67,38.55,0.0,598.0,0.0,11.05,96.22,93266.07
2022-11-20 05:41:18,1.67,1.67,38.55,0.0,597.0,0.0,11.01,97.11,93279.05
2022-11-20 06:01:20,0.55,1.67,38.55,0.0,597.0,1.0,10.89,96.94,93314.03
2022-11-20 06:21:17,1.11,1.67,38.55,0.0,595.0,25.0,10.92,96.91,93333.5
2022-11-20 06:41:18,1.67,1.67,38.55,0.0,595.0,533.0,10.89,98.21,93368.07
2022-11-20 07:01:20,0.55,1.67,38.55,0.0,593.0,1343.0,11.35,95.82,93387.61
2022-11-20 07:21:18,1.11,1.67,38.55,0.0,592.0,2480.0,12.6,87.96,93414.28
2022-11-20 07:41:18,1.67,1.67,38.55,0.0,592.0,3251.0,14.55,76.33,93446.62
