ttime,pm1,pm2,pm3,am,sm,st,lum
2023-02-06 21:28:46,1.11,1.11,30.73,0.0,316.0,29.14,1.0
2023-02-06 21:53:45,1.67,1.11,30.73,0.0,316.0,29.13,1.0
2023-02-06 22:18:46,0.55,1.67,30.73,0.0,316.0,29.12,1.0
2023-02-06 22:43:44,1.11,1.67,30.73,0.8,316.0,29.11,1.0
2023-02-06 23:08:46,0.55,1.11,30.73,0.0,316.0,29.08,1.0
2023-02-06 23:33:46,1.11,1.11,30.73,0.0,316.0,29.04,1.0
2023-02-06 23:58:44,1.67,1.11,30.73,0.0,316.0,29.0,1.0
2023-02-07 00:23:47,0.55,1.67,31.29,0.0,317.0,28.96,1.0
2023-02-07 00:48:48,1.11,1.67,31.29,0.0,317.0,28.91,1.0
2023-02-07 01:13:45,0.55,1.11,30.73,0.0,317.0,28.85,1.0
2023-02-07 01:38:46,1.11,1.11,30.73,0.0,317.0,28.79,1.0
2023-02-07 02:03:46,0.55,1.11,30.73,0.0,317.0,28.73,1.0
2023-02-07 02:28:44,1.11,1.11,30.73,0.0,317.0,28.66,1.0
2023-02-07 02:53:47,1.67,1.11,30.73,0.0,317.0,28.6,1.0
2023-02-07 03:18:49,0.55,1.67,30.73,0.0,317.0,28.53,1.0
2023-02-07 03:43:44,1.11,1.67,30.73,0.0,318.0,28.46,1.0
2023-02-07 04:08:47,0.55,1.11,30.73,0.0,317.0,28.39,1.0
2023-02-07 04:33:48,1.11,1.11,30.73,0.0,317.0,28.31,1.0
2023-02-07 04:58:45,1.67,1.11,30.73,0.0,318.0,28.24,1.0
2023-02-07 05:23:48,0.55,1.67,31.29,0.0,318.0,28.17,1.0
2023-02-07 05:48:48,1.11,1.67,31.29,0.0,318.0,28.09,1.0
2023-02-07 06:13:46,0.55,1.11,30.73,0.0,318.0,28.01,1.0
2023-02-07 06:38:50,1.11,1.11,30.73,0.0,318.0,27.93,8.0
2023-02-07 07:03:49,0.55,1.11,30.73,0.0,318.0,27.86,708.0
2023-02-07 07:28:46,1.11,1.11,30.73,0.0,318.0,27.78,2869.0
2023-02-07 07:53:47,1.67,1.11,30.73,0.0,318.0,27.71,2385.0
2023-02-07 08:18:46,0.55,1.67,30.73,0.0,319.0,27.65,3437.0
2023-02-07 08:43:46,1.11,1.67,30.73,0.0,320.0,27.59,384.0
2023-02-07 09:08:50,0.55,1.11,30.73,1.6,322.0,27.53,384.0
2023-02-07 09:59:05,1.67,1.11,30.73,3.2,323.0,27.4,384.0
2023-02-07 12:03:50,0.55,1.11,30.73,2.4,324.0,27.23,14875.0
2023-02-07 12:53:53,1.67,1.11,30.73,2.4,324.0,27.27,13466.0
2023-02-07 13:18:53,0.55,1.67,30.73,4.0,324.0,27.33,13026.0
2023-02-07 13:43:47,1.11,1.67,30.73,2.4,324.0,27.4,11098.0
2023-02-07 14:08:48,0.55,1.11,30.73,1.6,324.0,27.5,9351.0
2023-02-07 14:58:47,1.67,1.11,30.73,2.4,323.0,27.72,8429.0
2023-02-07 15:23:49,0.55,1.67,31.29,2.4,323.0,27.84,8414.0
2023-02-07 15:48:55,1.11,1.67,31.29,2.4,323.0,27.98,7575.0
2023-02-07 16:13:48,0.55,1.11,30.73,0.8,322.0,28.11,6777.0
2023-02-07 16:38:49,1.11,1.11,30.73,2.4,321.0,28.24,5730.0
2023-02-07 17:03:50,0.55,1.11,30.73,0.0,321.0,28.37,4918.0
2023-02-07 17:28:51,1.11,1.11,30.73,1.6,319.0,28.5,3368.0
2023-02-07 17:53:49,1.67,1.11,30.73,2.4,318.0,28.62,1663.0
2023-02-07 18:18:50,0.55,1.67,30.73,0.8,318.0,28.73,452.0
2023-02-07 18:43:52,1.11,1.67,30.73,0.0,317.0,28.83,4.0
2023-02-07 19:08:47,0.55,1.11,30.73,0.0,316.0,28.92,1.0
2023-02-07 19:33:48,1.11,1.11,30.73,0.0,316.0,28.99,1.0
2023-02-07 19:58:49,1.67,1.11,30.73,0.0,316.0,29.05,1.0
2023-02-07 20:23:47,0.55,1.67,31.29,0.0,315.0,29.09,1.0
2023-02-07 20:48:49,1.11,1.67,31.29,0.0,315.0,29.12,1.0
2023-02-07 21:13:50,0.55,1.11,30.73,0.0,315.0,29.13,1.0
2023-02-07 21:38:50,1.11,1.11,30.73,0.0,315.0,29.13,1.0
2023-02-07 22:03:47,0.55,1.11,30.73,0.0,316.0,29.12,1.0
2023-02-07 22:28:50,1.11,1.11,30.73,0.0,315.0,29.11,1.0
2023-02-07 22:53:50,1.67,1.11,30.73,0.0,316.0,29.08,1.0
2023-02-07 23:18:48,0.55,1.67,30.73,0.0,316.0,29.04,1.0
2023-02-07 23:43:50,1.11,1.67,30.73,0.0,316.0,29.0,1.0
2023-02-08 00:08:51,0.55,1.11,30.73,0.0,316.0,28.96,1.0
2023-02-08 00:33:50,1.11,1.11,30.73,0.0,316.0,28.91,1.0
2023-02-08 00:58:47,1.67,1.11,30.73,0.0,316.0,28.84,1.0
2023-02-08 01:23:50,0.55,1.67,31.29,0.0,316.0,28.78,1.0
2023-02-08 01:48:53,1.11,1.67,31.29,0.0,316.0,28.72,1.0
2023-02-08 02:13:49,0.55,1.11,30.73,0.0,316.0,28.66,1.0
2023-02-08 02:38:51,1.11,1.11,30.73,0.0,316.0,28.59,1.0
2023-02-08 03:03:51,0.55,1.11,30.73,3.2,317.0,28.52,1.0
2023-02-08 03:28:50,1.11,1.11,30.73,0.0,317.0,28.45,1.0
2023-02-08 03:53:51,1.67,1.11,30.73,0.0,317.0,28.38,1.0
2023-02-08 04:18:50,0.55,1.67,30.73,0.0,317.0,28.31,1.0
2023-02-08 04:43:52,1.11,1.67,30.73,0.0,317.0,28.24,1.0
2023-02-08 05:08:49,0.55,1.11,30.73,0.0,317.0,28.17,1.0
2023-02-08 05:33:51,1.11,1.11,30.73,0.0,317.0,28.09,1.0
2023-02-08 05:58:55,1.67,1.11,30.73,0.0,317.0,28.01,1.0
2023-02-08 06:23:50,0.55,1.67,31.29,0.0,317.0,27.94,1.0
2023-02-08 06:48:51,1.11,1.67,31.29,0.0,317.0,27.86,108.0
2023-02-08 07:13:51,0.55,1.11,30.73,0.0,317.0,27.78,1554.0
2023-02-08 07:38:49,1.11,1.11,30.73,0.0,317.0,27.71,3633.0
2023-02-08 08:03:50,0.55,1.11,30.73,0.0,318.0,27.65,10094.0
2023-02-08 08:28:52,1.11,1.11,30.73,0.0,318.0,27.58,10749.0
2023-02-08 08:53:51,1.67,1.11,30.73,0.0,319.0,27.52,736.0
2023-02-08 09:18:50,0.55,1.67,30.73,1.6,320.0,27.46,384.0
2023-02-08 09:43:52,1.11,1.67,30.73,4.8,321.0,27.4,384.0
2023-02-08 10:59:11,0.55,1.11,30.73,4.0,322.0,27.24,384.0
2023-02-08 11:24:53,1.11,1.11,30.73,10.4,322.0,27.2,384.0
2023-02-08 11:49:51,1.67,1.11,30.73,4.0,323.0,27.19,593.0
2023-02-08 13:54:53,1.67,1.11,30.73,4.0,324.0,27.39,9564.0
2023-02-08 14:19:54,0.55,1.67,30.73,6.4,323.0,27.48,8449.0
2023-02-08 14:44:52,1.11,1.67,30.73,4.8,323.0,27.59,7836.0
2023-02-08 15:09:58,0.55,1.11,30.73,1.6,323.0,27.71,7058.0
2023-02-08 15:34:53,1.11,1.11,30.73,2.4,322.0,27.84,6690.0
2023-02-08 15:59:52,0.55,1.11,30.73,3.2,322.0,27.99,6312.0
2023-02-08 16:24:54,1.11,1.11,30.73,1.6,321.0,28.14,5875.0
2023-02-08 16:49:57,1.67,1.11,30.73,12.0,320.0,28.3,5207.0
2023-02-08 17:14:55,0.55,1.67,30.73,1.6,319.0,28.44,4255.0
2023-02-08 17:39:55,1.11,1.67,30.73,5.6,318.0,28.57,3007.0
2023-02-08 18:05:09,0.55,1.11,30.73,1.6,318.0,28.71,1490.0
2023-02-08 18:29:54,1.11,1.11,30.73,0.8,317.0,28.84,203.0
2023-02-08 18:54:51,1.67,1.11,30.73,2.4,316.0,28.94,0.0
2023-02-08 19:19:53,0.55,1.67,30.73,4.0,316.0,29.04,1.0
2023-02-08 19:44:54,1.11,1.67,30.73,2.4,315.0,29.11,1.0
2023-02-08 20:09:53,0.55,1.11,30.73,2.4,315.0,29.17,1.0
2023-02-08 20:34:54,1.11,1.11,30.73,3.2,315.0,29.21,1.0
2023-02-08 20:59:54,0.55,1.11,30.73,0.8,315.0,29.25,1.0
2023-02-08 21:24:54,1.11,1.11,30.73,0.0,315.0,29.25,1.0
2023-02-08 21:49:53,1.67,1.11,30.73,0.8,315.0,29.25,1.0
2023-02-08 22:14:55,0.55,1.67,30.73,0.0,315.0,29.25,1.0
2023-02-08 22:39:57,1.11,1.67,30.73,0.0,315.0,29.23,1.0
2023-02-08 23:04:53,0.55,1.11,30.73,0.0,315.0,29.2,1.0
2023-02-08 23:29:53,1.11,1.11,30.73,0.0,315.0,29.17,1.0
2023-02-08 23:54:57,1.67,1.11,30.73,0.0,315.0,29.12,1.0
2023-02-09 00:19:53,0.55,1.67,30.73,0.0,315.0,29.08,1.0
2023-02-09 00:44:54,1.11,1.67,30.73,0.0,315.0,29.03,1.0
2023-02-09 01:09:55,0.55,1.11,30.73,0.0,315.0,28.98,1.0
2023-02-09 01:34:57,1.11,1.11,30.73,0.0,315.0,28.91,1.0
2023-02-09 01:59:53,0.55,1.11,30.73,0.0,316.0,28.85,1.0
2023-02-09 02:24:55,1.11,1.11,30.73,0.8,316.0,28.79,1.0
2023-02-09 02:49:56,1.67,1.11,30.73,0.0,316.0,28.72,1.0
2023-02-09 03:14:54,0.55,1.67,30.73,0.0,316.0,28.65,1.0
2023-02-09 03:39:56,1.11,1.67,30.73,0.0,316.0,28.58,1.0
2023-02-09 04:04:57,0.55,1.11,30.73,0.0,316.0,28.51,1.0
2023-02-09 04:29:54,1.11,1.11,30.73,0.0,316.0,28.44,1.0
2023-02-09 04:54:56,1.67,1.11,30.73,0.0,316.0,28.36,1.0
2023-02-09 05:19:55,0.55,1.67,30.73,0.0,316.0,28.29,1.0
2023-02-09 05:44:57,1.11,1.67,30.73,0.0,316.0,28.21,1.0
2023-02-09 06:09:53,0.55,1.11,30.73,0.0,316.0,28.13,1.0
2023-02-09 06:35:05,1.11,1.11,30.73,0.0,316.0,28.05,4.0
2023-02-09 06:59:57,0.55,1.11,30.73,0.8,316.0,27.98,709.0
2023-02-09 07:24:54,1.11,1.11,30.73,0.0,317.0,27.91,4343.0
2023-02-09 07:49:56,1.67,1.11,30.73,0.0,317.0,27.84,2631.0
2023-02-09 08:14:56,0.55,1.67,30.73,1.6,318.0,27.78,391.0
2023-02-09 08:39:56,1.11,1.67,30.73,3.2,319.0,27.72,384.0
2023-02-09 09:04:58,0.55,1.11,30.73,3.2,320.0,27.65,384.0
2023-02-09 09:29:56,1.11,1.11,30.73,4.0,320.0,27.58,384.0
2023-02-09 09:55:00,1.67,1.11,30.73,4.8,321.0,27.52,384.0
2023-02-09 10:19:56,0.55,1.67,31.29,6.4,321.0,27.47,384.0
2023-02-09 10:44:59,1.11,1.67,31.29,3.2,321.0,27.42,384.0
2023-02-09 11:09:58,0.55,1.11,30.73,7.2,322.0,27.39,384.0
2023-02-09 11:34:55,1.11,1.11,30.73,4.0,322.0,27.37,401.0
2023-02-09 12:00:00,0.55,1.11,30.73,4.8,322.0,27.37,14825.0
2023-02-09 12:24:58,1.11,1.11,30.73,6.4,322.0,27.39,14441.0
2023-02-09 14:29:56,1.11,1.11,30.73,3.2,322.0,27.76,8837.0
2023-02-09 14:55:14,1.67,1.11,30.73,2.4,322.0,27.89,8215.0
2023-02-09 15:20:59,0.55,1.67,31.29,2.4,322.0,28.03,7708.0
2023-02-09 16:35:58,1.11,1.11,30.73,2.4,320.0,28.46,5720.0
2023-02-09 17:00:56,0.55,1.11,30.73,1.6,319.0,28.62,5090.0
2023-02-09 17:25:54,1.11,1.11,30.73,0.0,318.0,28.76,3984.0
2023-02-09 17:50:55,1.67,1.11,30.73,0.0,317.0,28.89,2593.0
2023-02-09 18:15:56,0.55,1.67,30.73,0.0,316.0,29.02,874.0
2023-02-09 18:40:57,1.11,1.67,30.73,0.8,316.0,29.13,15.0
2023-02-09 19:05:54,0.55,1.11,30.73,0.0,315.0,29.23,1.0
2023-02-09 19:30:56,1.11,1.11,30.73,0.0,315.0,29.32,1.0
2023-02-09 19:55:57,1.67,1.11,30.73,0.0,314.0,29.38,1.0
2023-02-09 20:20:57,0.55,1.67,31.29,0.0,314.0,29.43,1.0
2023-02-09 20:45:55,1.11,1.67,31.29,0.0,314.0,29.46,1.0
2023-02-09 21:10:59,0.55,1.11,30.73,0.0,314.0,29.48,1.0
2023-02-09 21:35:58,1.11,1.11,30.73,0.0,314.0,29.49,1.0
2023-02-09 22:00:56,0.55,1.11,30.73,0.0,314.0,29.48,1.0
2023-02-09 22:25:57,1.11,1.11,30.73,0.0,314.0,29.46,1.0
2023-02-09 22:51:00,1.67,1.11,30.73,0.0,314.0,29.44,1.0
2023-02-09 23:15:58,0.55,1.67,30.73,0.0,314.0,29.4,1.0
2023-02-09 23:40:56,1.11,1.67,30.73,0.0,314.0,29.36,1.0
2023-02-10 00:05:58,0.55,1.11,30.73,0.0,315.0,29.31,1.0
2023-02-10 00:30:57,1.11,1.11,30.73,0.0,315.0,29.25,1.0
2023-02-10 00:55:58,1.67,1.11,30.73,0.0,315.0,29.2,1.0
2023-02-10 01:20:57,0.55,1.67,31.29,0.0,315.0,29.13,1.0
2023-02-10 01:45:59,1.11,1.67,31.29,0.0,315.0,29.07,1.0
2023-02-10 02:10:59,0.55,1.11,30.73,0.0,315.0,29.0,1.0
2023-02-10 02:35:58,1.11,1.11,30.73,0.0,315.0,28.93,1.0
2023-02-10 03:00:59,0.55,1.11,30.73,0.0,315.0,28.85,1.0
2023-02-10 03:26:00,1.11,1.11,30.73,0.0,316.0,28.78,1.0
2023-02-10 03:50:57,1.67,1.11,30.73,0.0,316.0,28.71,1.0
2023-02-10 04:15:56,0.55,1.67,30.73,0.0,316.0,28.63,1.0
2023-02-10 04:41:00,1.11,1.67,30.73,0.0,316.0,28.55,1.0
2023-02-10 05:05:59,0.55,1.11,30.73,0.0,316.0,28.47,1.0
2023-02-10 05:30:58,1.11,1.11,30.73,0.0,316.0,28.39,1.0
2023-02-10 05:55:57,1.67,1.11,30.73,0.0,316.0,28.31,1.0
2023-02-10 06:20:58,0.55,1.67,31.29,0.0,316.0,28.24,1.0
2023-02-10 06:45:59,1.11,1.67,31.29,0.0,316.0,28.15,72.0
2023-02-10 07:10:59,0.55,1.11,30.73,0.0,316.0,28.08,1813.0
2023-02-10 07:35:58,1.11,1.11,30.73,0.0,316.0,28.0,6211.0
2023-02-10 08:01:00,0.55,1.11,30.73,0.0,317.0,27.94,595.0
2023-02-10 08:26:02,1.11,1.11,30.73,0.0,318.0,27.87,384.0
2023-02-10 08:50:59,1.67,1.11,30.73,0.0,319.0,27.81,384.0
2023-02-10 09:16:00,0.55,1.67,30.73,4.0,320.0,27.74,384.0
2023-02-10 09:40:59,1.11,1.67,30.73,0.8,321.0,27.67,384.0
2023-02-10 10:06:02,0.55,1.11,30.73,2.4,321.0,27.61,384.0
2023-02-10 10:30:58,1.11,1.11,30.73,1.6,321.0,27.55,384.0
2023-02-10 11:21:00,0.55,1.67,31.29,4.8,322.0,27.48,384.0
2023-02-10 12:12:06,0.55,1.11,30.73,4.8,322.0,27.47,13498.0
2023-02-10 13:02:00,0.55,1.11,30.73,4.0,322.0,27.55,12526.0
2023-02-10 13:52:02,1.67,1.11,30.73,4.0,322.0,27.7,8855.0
2023-02-10 14:17:04,0.55,1.67,30.73,8.0,322.0,27.8,8580.0
2023-02-10 14:42:02,1.11,1.67,30.73,9.6,322.0,27.92,7772.0
2023-02-10 15:06:56,0.55,1.11,30.73,7.2,321.0,28.05,7688.0
2023-02-10 15:32:00,1.11,1.11,30.73,4.0,321.0,28.19,7291.0
2023-02-10 15:57:02,1.67,1.11,30.73,3.2,320.0,28.35,6946.0
2023-02-10 16:22:00,0.55,1.67,31.29,4.0,319.0,28.51,6480.0
2023-02-10 16:46:58,1.11,1.67,31.29,1.6,319.0,28.66,5481.0
2023-02-10 17:12:01,0.55,1.11,30.73,8.0,318.0,28.81,4345.0
2023-02-10 17:37:01,1.11,1.11,30.73,0.8,317.0,28.95,3446.0
2023-02-10 18:01:59,0.55,1.11,30.73,4.0,316.0,29.09,1966.0
2023-02-10 18:26:59,1.11,1.11,30.73,0.0,315.0,29.21,355.0
2023-02-10 18:52:01,1.67,1.11,30.73,1.6,315.0,29.32,2.0
2023-02-10 19:17:02,0.55,1.67,30.73,1.6,314.0,29.41,1.0
2023-02-10 19:42:03,1.11,1.67,30.73,0.8,314.0,29.48,0.0
2023-02-10 20:06:59,0.55,1.11,30.73,1.6,314.0,29.54,1.0
2023-02-10 20:32:02,1.11,1.11,30.73,0.0,314.0,29.59,1.0
2023-02-10 20:57:00,1.67,1.11,30.73,0.0,313.0,29.6,1.0
2023-02-10 21:22:02,0.55,1.67,31.29,0.0,313.0,29.61,1.0
2023-02-10 21:47:02,1.11,1.67,31.29,0.0,313.0,29.61,1.0
2023-02-10 22:12:02,0.55,1.11,30.73,0.0,313.0,29.59,1.0
2023-02-10 22:37:01,1.11,1.11,30.73,0.0,313.0,29.58,1.0
2023-02-10 23:02:02,0.55,1.11,30.73,0.0,314.0,29.54,1.0
2023-02-10 23:27:02,1.11,1.11,30.73,0.0,314.0,29.5,1.0
2023-02-10 23:52:03,1.67,1.11,30.73,0.0,314.0,29.45,1.0
2023-02-11 00:17:03,0.55,1.67,30.73,0.0,314.0,29.4,1.0
2023-02-11 00:42:01,1.11,1.67,30.73,0.0,314.0,29.34,1.0
2023-02-11 01:07:02,0.55,1.11,30.73,0.0,314.0,29.28,1.0
2023-02-11 01:32:06,1.11,1.11,30.73,0.0,314.0,29.21,1.0
2023-02-11 01:57:04,1.67,1.11,30.73,0.0,314.0,29.14,1.0
2023-02-11 02:22:00,0.55,1.67,31.29,0.0,314.0,29.07,1.0
2023-02-11 02:47:03,1.11,1.67,31.29,0.0,315.0,29.0,1.0
2023-02-11 03:12:03,0.55,1.11,30.73,0.0,315.0,28.92,1.0
2023-02-11 03:37:02,1.11,1.11,30.73,0.0,315.0,28.84,1.0
2023-02-11 04:02:03,0.55,1.11,30.73,0.0,315.0,28.77,1.0
2023-02-11 04:27:02,1.11,1.11,30.73,0.0,315.0,28.69,1.0
2023-02-11 04:52:04,1.67,1.11,30.73,0.0,315.0,28.6,1.0
2023-02-11 05:17:01,0.55,1.67,30.73,0.0,315.0,28.52,1.0
2023-02-11 05:42:04,1.11,1.67,30.73,0.0,315.0,28.44,1.0
2023-02-11 06:07:04,0.55,1.11,30.73,1.6,315.0,28.36,1.0
2023-02-11 06:32:04,1.11,1.11,30.73,0.0,315.0,28.27,2.0
2023-02-11 06:57:05,1.67,1.11,30.73,0.0,315.0,28.19,553.0
2023-02-11 07:22:05,0.55,1.67,31.29,0.0,316.0,28.11,3808.0
2023-02-11 07:47:03,1.11,1.67,31.29,0.0,316.0,28.04,6440.0
2023-02-11 08:12:03,0.55,1.11,30.73,0.0,317.0,27.98,384.0
2023-02-11 08:37:01,1.11,1.11,30.73,0.8,319.0,27.91,384.0
2023-02-11 09:27:06,1.11,1.11,30.73,3.2,320.0,27.77,384.0
2023-02-11 09:52:03,1.67,1.11,30.73,1.6,320.0,27.7,384.0
2023-02-11 10:17:04,0.55,1.67,30.73,3.2,320.0,27.63,384.0
2023-02-11 10:42:07,1.11,1.67,30.73,6.4,320.0,27.58,384.0
2023-02-11 11:33:03,1.11,1.11,30.73,4.8,321.0,27.52,384.0
2023-02-11 12:23:05,0.55,1.67,31.29,8.8,322.0,27.52,10185.0
2023-02-11 12:48:08,1.11,1.67,31.29,3.2,321.0,27.57,10824.0
2023-02-11 13:38:03,1.11,1.11,30.73,4.8,321.0,27.71,8016.0
2023-02-11 14:03:06,0.55,1.11,30.73,8.8,321.0,27.8,7747.0
2023-02-11 14:28:05,1.11,1.11,30.73,1.6,321.0,27.92,7331.0
2023-02-11 15:19:02,0.55,1.67,30.73,2.4,320.0,28.2,7133.0
2023-02-11 15:44:05,1.11,1.67,30.73,1.6,320.0,28.36,6685.0
2023-02-11 16:09:04,0.55,1.11,30.73,0.0,319.0,28.51,6253.0
2023-02-11 16:34:03,1.11,1.11,30.73,4.0,319.0,28.68,5534.0
2023-02-11 16:59:05,1.67,1.11,30.73,3.2,317.0,28.84,4702.0
2023-02-11 17:24:06,0.55,1.67,31.29,5.6,317.0,28.99,3586.0
2023-02-11 17:49:08,1.11,1.67,31.29,0.8,315.0,29.13,2468.0
2023-02-11 18:14:05,0.55,1.11,30.73,0.0,315.0,29.27,1056.0
2023-02-11 18:39:04,1.11,1.11,30.73,1.6,314.0,29.38,47.0
2023-02-11 19:04:04,0.55,1.11,30.73,2.4,313.0,29.5,1.0
2023-02-11 19:29:08,1.11,1.11,30.73,1.6,313.0,29.59,1.0
2023-02-11 19:54:05,1.67,1.11,30.73,1.6,313.0,29.66,1.0
2023-02-11 20:19:04,0.55,1.67,30.73,1.6,313.0,29.72,1.0
2023-02-11 20:44:06,1.11,1.67,30.73,1.6,313.0,29.75,1.0
2023-02-11 21:09:08,0.55,1.11,30.73,0.0,313.0,29.77,1.0
2023-02-11 21:34:07,1.11,1.11,30.73,0.0,313.0,29.77,1.0
2023-02-11 21:59:04,1.67,1.11,30.73,0.0,313.0,29.76,1.0
2023-02-11 22:24:06,0.55,1.67,31.29,0.0,312.0,29.74,1.0
2023-02-11 22:49:07,1.11,1.67,31.29,0.0,313.0,29.71,1.0
2023-02-11 23:14:07,0.55,1.11,30.73,0.0,313.0,29.67,1.0
2023-02-11 23:39:05,1.11,1.11,30.73,0.0,313.0,29.63,1.0
2023-02-12 00:04:06,0.55,1.11,30.73,0.0,313.0,29.58,1.0
2023-02-12 00:29:08,1.11,1.11,30.73,0.0,313.0,29.52,1.0
2023-02-12 00:54:08,1.67,1.11,30.73,0.0,313.0,29.45,1.0
2023-02-12 01:19:05,0.55,1.67,30.73,0.0,313.0,29.39,1.0
2023-02-12 01:44:04,1.11,1.67,30.73,0.0,313.0,29.32,1.0
2023-02-12 02:09:07,0.55,1.11,30.73,0.0,313.0,29.25,1.0
2023-02-12 02:34:08,1.11,1.11,30.73,0.0,314.0,29.18,1.0
2023-02-12 02:59:07,1.67,1.11,30.73,0.0,313.0,29.1,1.0
2023-02-12 03:24:06,0.55,1.67,31.29,0.0,314.0,29.02,1.0
2023-02-12 03:49:07,1.11,1.67,31.29,0.0,314.0,28.93,1.0
2023-02-12 04:14:06,0.55,1.11,30.73,0.0,314.0,28.85,1.0
2023-02-12 04:39:08,1.11,1.11,30.73,0.0,314.0,28.77,1.0
2023-02-12 05:04:05,0.55,1.11,30.73,0.0,314.0,28.69,1.0
2023-02-12 05:29:08,1.11,1.11,30.73,0.0,314.0,28.6,1.0
2023-02-12 05:54:09,1.67,1.11,30.73,0.0,314.0,28.51,1.0
2023-02-12 06:19:08,0.55,1.67,30.73,0.0,314.0,28.44,1.0
2023-02-12 06:44:08,1.11,1.67,30.73,0.0,314.0,28.35,69.0
2023-02-12 07:09:08,0.55,1.11,30.73,0.8,314.0,28.26,1874.0
2023-02-12 07:34:09,1.11,1.11,30.73,0.0,315.0,28.18,9933.0
2023-02-12 07:59:08,1.67,1.11,30.73,0.0,315.0,28.11,384.0
2023-02-12 08:24:10,0.55,1.67,31.29,0.0,317.0,28.05,384.0
2023-02-12 08:50:07,1.11,1.67,31.29,0.0,318.0,27.98,384.0
2023-02-12 09:40:11,1.11,1.11,30.73,3.2,318.0,27.83,384.0
2023-02-12 11:22:12,0.55,1.67,30.73,1.6,319.0,27.61,384.0
2023-02-12 11:48:16,1.11,1.67,30.73,4.8,320.0,27.59,543.0
2023-02-12 12:40:13,1.11,1.11,30.73,6.4,321.0,27.63,9135.0
2023-02-12 13:06:11,0.55,1.11,30.73,1.6,321.0,27.68,10859.0
2023-02-12 14:23:07,0.55,1.67,30.73,0.8,320.0,27.96,6928.0
2023-02-12 14:48:09,1.11,1.67,30.73,5.6,320.0,28.08,6839.0
2023-02-12 15:13:09,0.55,1.11,30.73,4.0,319.0,28.22,6555.0
2023-02-12 16:29:13,1.11,1.11,30.17,1.6,318.0,28.7,5459.0
2023-02-12 16:55:10,1.67,1.11,30.17,8.0,317.0,28.86,4779.0
2023-02-12 17:21:11,0.55,1.67,30.73,4.8,316.0,29.02,3770.0
2023-02-12 17:47:06,1.11,1.67,30.73,1.6,315.0,29.17,2669.0
2023-02-12 18:12:10,0.55,1.11,30.73,1.6,314.0,29.32,1210.0
2023-02-12 18:38:12,1.11,1.11,30.73,0.0,313.0,29.44,55.0
2023-02-12 19:04:10,0.55,1.11,30.17,1.6,313.0,29.55,1.0
2023-02-12 19:30:09,1.11,1.11,30.17,1.6,312.0,29.65,1.0
2023-02-12 19:55:11,1.67,1.11,30.17,2.4,312.0,29.72,1.0
2023-02-12 20:21:11,0.55,1.67,30.73,0.0,312.0,29.77,1.0
2023-02-12 20:47:10,1.11,1.67,30.73,0.0,312.0,29.8,1.0
2023-02-12 21:13:11,0.55,1.11,30.17,0.0,311.0,29.82,1.0
2023-02-12 21:39:09,1.11,1.11,30.17,0.0,311.0,29.82,1.0
2023-02-12 22:04:11,0.55,1.11,30.17,0.0,311.0,29.81,1.0
2023-02-12 22:30:12,1.11,1.11,30.17,0.0,311.0,29.79,1.0
2023-02-12 22:56:12,1.67,1.11,30.17,0.0,311.0,29.76,1.0
2023-02-12 23:22:10,0.55,1.67,30.73,0.0,312.0,29.72,1.0
2023-02-12 23:48:10,1.11,1.67,30.73,0.0,312.0,29.66,1.0
2023-02-13 00:14:13,0.55,1.11,30.17,0.8,312.0,29.61,1.0
2023-02-13 00:40:12,1.11,1.11,30.17,0.0,312.0,29.55,1.0
2023-02-13 01:06:08,0.55,1.11,30.17,0.0,312.0,29.48,1.0
2023-02-13 01:31:11,1.11,1.11,30.17,0.8,312.0,29.41,1.0
2023-02-13 01:57:13,1.67,1.11,30.17,1.6,313.0,29.34,1.0
2023-02-13 02:23:12,0.55,1.67,30.17,3.2,313.0,29.26,1.0
2023-02-13 02:49:12,1.11,1.67,30.17,1.6,313.0,29.18,1.0
2023-02-13 03:15:09,0.55,1.11,30.17,0.8,313.0,29.11,1.0
2023-02-13 03:40:11,1.11,1.11,30.17,0.0,313.0,29.03,1.0
2023-02-13 04:06:11,0.55,1.11,30.17,0.8,313.0,28.94,1.0
2023-02-13 04:32:12,1.11,1.11,30.17,1.6,313.0,28.85,1.0
2023-02-13 04:58:12,1.67,1.11,30.17,0.8,313.0,28.77,1.0
2023-02-13 05:24:12,0.55,1.67,30.17,2.4,313.0,28.68,1.0
2023-02-13 05:50:11,1.11,1.67,30.17,0.0,314.0,28.59,1.0
2023-02-13 06:16:15,0.55,1.11,30.17,2.4,313.0,28.51,1.0
2023-02-13 06:42:10,1.11,1.11,30.17,4.0,313.0,28.42,78.0
2023-02-13 07:08:13,0.55,1.11,29.61,2.4,314.0,28.33,1653.0
2023-02-13 07:34:15,1.11,1.11,29.61,0.0,314.0,28.25,7897.0
2023-02-13 08:00:12,0.55,1.11,29.61,0.0,315.0,28.18,384.0
2023-02-13 08:26:12,1.11,1.11,29.61,0.8,316.0,28.11,384.0
2023-02-13 08:52:11,1.67,1.11,29.61,4.0,317.0,28.04,384.0
2023-02-13 09:18:13,0.55,1.67,30.17,10.4,317.0,27.96,384.0
2023-02-13 09:44:17,1.11,1.67,30.17,4.0,317.0,27.89,384.0
2023-02-13 10:10:14,0.55,1.11,29.61,11.2,317.0,27.82,384.0
