,pm1,pm2,pm3,am,sm,st,lum,day,Month,year,hour,min
17753,1.11,1.11,30.73,0.0,317.0,28.64,1.0,6,2,2023,1,6
17754,1.67,1.11,30.73,0.0,317.0,28.57,1.0,6,2,2023,1,11
17755,0.55,1.67,30.73,0.0,318.0,28.51,1.0,6,2,2023,2,4
17756,1.11,1.67,30.73,0.0,317.0,28.44,1.0,6,2,2023,2,9
17757,0.55,1.11,30.73,0.0,318.0,28.37,1.0,6,2,2023,3,2
17758,1.11,1.11,30.73,0.0,318.0,28.3,1.0,6,2,2023,3,7
17759,1.67,1.11,30.73,0.0,318.0,28.23,1.0,6,2,2023,3,12
17760,0.55,1.67,31.29,0.0,318.0,28.15,1.0,6,2,2023,4,5
17761,1.11,1.67,31.29,0.0,318.0,28.07,1.0,6,2,2023,4,10
17762,0.55,1.11,30.73,0.0,318.0,28.0,1.0,6,2,2023,5,3
17763,1.11,1.11,30.73,0.0,318.0,27.92,1.0,6,2,2023,5,8
17764,0.55,1.11,30.73,0.0,318.0,27.84,1.0,6,2,2023,6,1
17765,1.11,1.11,30.73,0.0,318.0,27.77,2.0,6,2,2023,6,6
17766,1.67,1.11,30.73,0.0,318.0,27.69,238.0,6,2,2023,6,11
17767,0.55,1.67,30.73,0.0,318.0,27.61,2460.0,6,2,2023,7,4
17768,1.11,1.67,30.73,0.0,319.0,27.54,9802.0,6,2,2023,7,9
17769,0.55,1.11,30.73,0.0,319.0,27.48,2485.0,6,2,2023,8,2
17770,1.11,1.11,30.73,0.8,320.0,27.42,10802.0,6,2,2023,8,7
17771,1.67,1.11,30.73,0.0,322.0,27.36,384.0,6,2,2023,8,12
17772,0.55,1.67,31.29,4.0,323.0,27.29,384.0,6,2,2023,9,5
17773,1.11,1.67,31.29,1.6,323.0,27.23,384.0,6,2,2023,9,10
17774,1.11,1.11,30.73,3.2,323.0,27.12,384.0,6,2,2023,10,8
17775,0.55,1.11,30.73,3.2,323.0,27.07,384.0,6,2,2023,11,1
17776,0.55,1.11,30.73,2.4,325.0,27.13,12738.0,6,2,2023,13,2
17777,1.11,1.11,30.73,3.2,325.0,27.2,10934.0,6,2,2023,13,7
17778,1.67,1.11,30.73,1.6,325.0,27.29,10353.0,6,2,2023,13,12
17779,0.55,1.67,31.29,1.6,325.0,27.39,9836.0,6,2,2023,14,5
17780,1.11,1.67,31.29,1.6,325.0,27.52,8958.0,6,2,2023,14,10
17781,0.55,1.11,30.73,0.8,324.0,27.65,8369.0,6,2,2023,15,3
17782,1.11,1.11,30.73,2.4,324.0,27.79,7473.0,6,2,2023,15,8
17783,0.55,1.11,30.73,1.6,323.0,27.94,6790.0,6,2,2023,16,1
17784,1.11,1.11,30.73,2.4,322.0,28.09,6043.0,6,2,2023,16,6
17785,1.67,1.11,30.73,0.0,321.0,28.24,4975.0,6,2,2023,16,11
17786,0.55,1.67,30.73,0.0,321.0,28.37,3734.0,6,2,2023,17,4
17787,1.11,1.67,30.73,0.0,319.0,28.51,2255.0,6,2,2023,17,9
17788,0.55,1.11,30.73,1.6,318.0,28.64,1033.0,6,2,2023,18,2
17789,1.11,1.11,30.73,0.8,318.0,28.76,55.0,6,2,2023,18,7
17790,1.67,1.11,30.73,0.8,317.0,28.85,1.0,6,2,2023,18,12
17791,0.55,1.67,31.29,0.0,317.0,28.94,1.0,6,2,2023,19,5
17792,1.11,1.67,31.29,1.6,317.0,29.01,1.0,6,2,2023,19,10
17793,0.55,1.11,30.73,0.0,317.0,29.06,1.0,6,2,2023,20,3
17794,1.11,1.11,30.73,0.8,316.0,29.11,1.0,6,2,2023,20,8
17795,0.55,1.11,30.73,0.0,316.0,29.12,1.0,6,2,2023,21,1
17796,1.11,1.11,30.73,0.0,316.0,29.14,1.0,6,2,2023,21,6
17797,1.67,1.11,30.73,0.0,316.0,29.13,1.0,6,2,2023,21,11
17798,0.55,1.67,30.73,0.0,316.0,29.12,1.0,6,2,2023,22,4
17799,1.11,1.67,30.73,0.8,316.0,29.11,1.0,6,2,2023,22,9
17800,0.55,1.11,30.73,0.0,316.0,29.08,1.0,6,2,2023,23,2
17801,1.11,1.11,30.73,0.0,316.0,29.04,1.0,6,2,2023,23,7
17802,1.67,1.11,30.73,0.0,316.0,29.0,1.0,6,2,2023,23,12
17803,0.55,1.67,31.29,0.0,317.0,28.96,1.0,7,2,2023,0,5
17804,1.11,1.67,31.29,0.0,317.0,28.91,1.0,7,2,2023,0,10
17805,0.55,1.11,30.73,0.0,317.0,28.85,1.0,7,2,2023,1,3
17806,1.11,1.11,30.73,0.0,317.0,28.79,1.0,7,2,2023,1,8
17807,0.55,1.11,30.73,0.0,317.0,28.73,1.0,7,2,2023,2,1
17808,1.11,1.11,30.73,0.0,317.0,28.66,1.0,7,2,2023,2,6
17809,1.67,1.11,30.73,0.0,317.0,28.6,1.0,7,2,2023,2,11
17810,0.55,1.67,30.73,0.0,317.0,28.53,1.0,7,2,2023,3,4
17811,1.11,1.67,30.73,0.0,318.0,28.46,1.0,7,2,2023,3,9
17812,0.55,1.11,30.73,0.0,317.0,28.39,1.0,7,2,2023,4,2
17813,1.11,1.11,30.73,0.0,317.0,28.31,1.0,7,2,2023,4,7
17814,1.67,1.11,30.73,0.0,318.0,28.24,1.0,7,2,2023,4,12
17815,0.55,1.67,31.29,0.0,318.0,28.17,1.0,7,2,2023,5,5
17816,1.11,1.67,31.29,0.0,318.0,28.09,1.0,7,2,2023,5,10
17817,0.55,1.11,30.73,0.0,318.0,28.01,1.0,7,2,2023,6,3
17818,1.11,1.11,30.73,0.0,318.0,27.93,8.0,7,2,2023,6,8
17819,0.55,1.11,30.73,0.0,318.0,27.86,708.0,7,2,2023,7,1
17820,1.11,1.11,30.73,0.0,318.0,27.78,2869.0,7,2,2023,7,6
17821,1.67,1.11,30.73,0.0,318.0,27.71,2385.0,7,2,2023,7,11
17822,0.55,1.67,30.73,0.0,319.0,27.65,3437.0,7,2,2023,8,4
17823,1.11,1.67,30.73,0.0,320.0,27.59,384.0,7,2,2023,8,9
17824,0.55,1.11,30.73,1.6,322.0,27.53,384.0,7,2,2023,9,2
17825,1.67,1.11,30.73,3.2,323.0,27.4,384.0,7,2,2023,9,12
17826,0.55,1.11,30.73,2.4,324.0,27.23,14875.0,7,2,2023,12,1
17827,1.67,1.11,30.73,2.4,324.0,27.27,13466.0,7,2,2023,12,11
17828,0.55,1.67,30.73,4.0,324.0,27.33,13026.0,7,2,2023,13,4
17829,1.11,1.67,30.73,2.4,324.0,27.4,11098.0,7,2,2023,13,9
17830,0.55,1.11,30.73,1.6,324.0,27.5,9351.0,7,2,2023,14,2
17831,1.67,1.11,30.73,2.4,323.0,27.72,8429.0,7,2,2023,14,12
17832,0.55,1.67,31.29,2.4,323.0,27.84,8414.0,7,2,2023,15,5
17833,1.11,1.67,31.29,2.4,323.0,27.98,7575.0,7,2,2023,15,10
17834,0.55,1.11,30.73,0.8,322.0,28.11,6777.0,7,2,2023,16,3
17835,1.11,1.11,30.73,2.4,321.0,28.24,5730.0,7,2,2023,16,8
17836,0.55,1.11,30.73,0.0,321.0,28.37,4918.0,7,2,2023,17,1
17837,1.11,1.11,30.73,1.6,319.0,28.5,3368.0,7,2,2023,17,6
17838,1.67,1.11,30.73,2.4,318.0,28.62,1663.0,7,2,2023,17,11
17839,0.55,1.67,30.73,0.8,318.0,28.73,452.0,7,2,2023,18,4
17840,1.11,1.67,30.73,0.0,317.0,28.83,4.0,7,2,2023,18,9
17841,0.55,1.11,30.73,0.0,316.0,28.92,1.0,7,2,2023,19,2
17842,1.11,1.11,30.73,0.0,316.0,28.99,1.0,7,2,2023,19,7
17843,1.67,1.11,30.73,0.0,316.0,29.05,1.0,7,2,2023,19,12
17844,0.55,1.67,31.29,0.0,315.0,29.09,1.0,7,2,2023,20,5
17845,1.11,1.67,31.29,0.0,315.0,29.12,1.0,7,2,2023,20,10
17846,0.55,1.11,30.73,0.0,315.0,29.13,1.0,7,2,2023,21,3
17847,1.11,1.11,30.73,0.0,315.0,29.13,1.0,7,2,2023,21,8
17848,0.55,1.11,30.73,0.0,316.0,29.12,1.0,7,2,2023,22,1
17849,1.11,1.11,30.73,0.0,315.0,29.11,1.0,7,2,2023,22,6
17850,1.67,1.11,30.73,0.0,316.0,29.08,1.0,7,2,2023,22,11
17851,0.55,1.67,30.73,0.0,316.0,29.04,1.0,7,2,2023,23,4
17852,1.11,1.67,30.73,0.0,316.0,29.0,1.0,7,2,2023,23,9
17853,0.55,1.11,30.73,0.0,316.0,28.96,1.0,8,2,2023,0,2
17854,1.11,1.11,30.73,0.0,316.0,28.91,1.0,8,2,2023,0,7
17855,1.67,1.11,30.73,0.0,316.0,28.84,1.0,8,2,2023,0,12
17856,0.55,1.67,31.29,0.0,316.0,28.78,1.0,8,2,2023,1,5
17857,1.11,1.67,31.29,0.0,316.0,28.72,1.0,8,2,2023,1,10
17858,0.55,1.11,30.73,0.0,316.0,28.66,1.0,8,2,2023,2,3
17859,1.11,1.11,30.73,0.0,316.0,28.59,1.0,8,2,2023,2,8
17860,0.55,1.11,30.73,3.2,317.0,28.52,1.0,8,2,2023,3,1
17861,1.11,1.11,30.73,0.0,317.0,28.45,1.0,8,2,2023,3,6
17862,1.67,1.11,30.73,0.0,317.0,28.38,1.0,8,2,2023,3,11
17863,0.55,1.67,30.73,0.0,317.0,28.31,1.0,8,2,2023,4,4
17864,1.11,1.67,30.73,0.0,317.0,28.24,1.0,8,2,2023,4,9
17865,0.55,1.11,30.73,0.0,317.0,28.17,1.0,8,2,2023,5,2
17866,1.11,1.11,30.73,0.0,317.0,28.09,1.0,8,2,2023,5,7
17867,1.67,1.11,30.73,0.0,317.0,28.01,1.0,8,2,2023,5,12
17868,0.55,1.67,31.29,0.0,317.0,27.94,1.0,8,2,2023,6,5
17869,1.11,1.67,31.29,0.0,317.0,27.86,108.0,8,2,2023,6,10
17870,0.55,1.11,30.73,0.0,317.0,27.78,1554.0,8,2,2023,7,3
17871,1.11,1.11,30.73,0.0,317.0,27.71,3633.0,8,2,2023,7,8
17872,0.55,1.11,30.73,0.0,318.0,27.65,10094.0,8,2,2023,8,1
17873,1.11,1.11,30.73,0.0,318.0,27.58,10749.0,8,2,2023,8,6
17874,1.67,1.11,30.73,0.0,319.0,27.52,736.0,8,2,2023,8,11
17875,0.55,1.67,30.73,1.6,320.0,27.46,384.0,8,2,2023,9,4
17876,1.11,1.67,30.73,4.8,321.0,27.4,384.0,8,2,2023,9,9
17877,0.55,1.11,30.73,4.0,322.0,27.24,384.0,8,2,2023,10,12
17878,1.11,1.11,30.73,10.4,322.0,27.2,384.0,8,2,2023,11,5
17879,1.67,1.11,30.73,4.0,323.0,27.19,593.0,8,2,2023,11,10
17880,1.67,1.11,30.73,4.0,324.0,27.39,9564.0,8,2,2023,13,11
17881,0.55,1.67,30.73,6.4,323.0,27.48,8449.0,8,2,2023,14,4
17882,1.11,1.67,30.73,4.8,323.0,27.59,7836.0,8,2,2023,14,9
17883,0.55,1.11,30.73,1.6,323.0,27.71,7058.0,8,2,2023,15,2
17884,1.11,1.11,30.73,2.4,322.0,27.84,6690.0,8,2,2023,15,7
17885,0.55,1.11,30.73,3.2,322.0,27.99,6312.0,8,2,2023,15,12
17886,1.11,1.11,30.73,1.6,321.0,28.14,5875.0,8,2,2023,16,5
17887,1.67,1.11,30.73,12.0,320.0,28.3,5207.0,8,2,2023,16,10
17888,0.55,1.67,30.73,1.6,319.0,28.44,4255.0,8,2,2023,17,3
17889,1.11,1.67,30.73,5.6,318.0,28.57,3007.0,8,2,2023,17,8
17890,0.55,1.11,30.73,1.6,318.0,28.71,1490.0,8,2,2023,18,2
17891,1.11,1.11,30.73,0.8,317.0,28.84,203.0,8,2,2023,18,6
17892,1.67,1.11,30.73,2.4,316.0,28.94,0.0,8,2,2023,18,11
17893,0.55,1.67,30.73,4.0,316.0,29.04,1.0,8,2,2023,19,4
17894,1.11,1.67,30.73,2.4,315.0,29.11,1.0,8,2,2023,19,9
17895,0.55,1.11,30.73,2.4,315.0,29.17,1.0,8,2,2023,20,2
17896,1.11,1.11,30.73,3.2,315.0,29.21,1.0,8,2,2023,20,7
17897,0.55,1.11,30.73,0.8,315.0,29.25,1.0,8,2,2023,20,12
17898,1.11,1.11,30.73,0.0,315.0,29.25,1.0,8,2,2023,21,5
17899,1.67,1.11,30.73,0.8,315.0,29.25,1.0,8,2,2023,21,10
17900,0.55,1.67,30.73,0.0,315.0,29.25,1.0,8,2,2023,22,3
17901,1.11,1.67,30.73,0.0,315.0,29.23,1.0,8,2,2023,22,8
17902,0.55,1.11,30.73,0.0,315.0,29.2,1.0,8,2,2023,23,1
17903,1.11,1.11,30.73,0.0,315.0,29.17,1.0,8,2,2023,23,6
17904,1.67,1.11,30.73,0.0,315.0,29.12,1.0,8,2,2023,23,11
17905,0.55,1.67,30.73,0.0,315.0,29.08,1.0,9,2,2023,0,4
17906,1.11,1.67,30.73,0.0,315.0,29.03,1.0,9,2,2023,0,9
17907,0.55,1.11,30.73,0.0,315.0,28.98,1.0,9,2,2023,1,2
17908,1.11,1.11,30.73,0.0,315.0,28.91,1.0,9,2,2023,1,7
17909,0.55,1.11,30.73,0.0,316.0,28.85,1.0,9,2,2023,1,12
17910,1.11,1.11,30.73,0.8,316.0,28.79,1.0,9,2,2023,2,5
17911,1.67,1.11,30.73,0.0,316.0,28.72,1.0,9,2,2023,2,10
17912,0.55,1.67,30.73,0.0,316.0,28.65,1.0,9,2,2023,3,3
17913,1.11,1.67,30.73,0.0,316.0,28.58,1.0,9,2,2023,3,8
17914,0.55,1.11,30.73,0.0,316.0,28.51,1.0,9,2,2023,4,1
17915,1.11,1.11,30.73,0.0,316.0,28.44,1.0,9,2,2023,4,6
17916,1.67,1.11,30.73,0.0,316.0,28.36,1.0,9,2,2023,4,11
17917,0.55,1.67,30.73,0.0,316.0,28.29,1.0,9,2,2023,5,4
17918,1.11,1.67,30.73,0.0,316.0,28.21,1.0,9,2,2023,5,9
17919,0.55,1.11,30.73,0.0,316.0,28.13,1.0,9,2,2023,6,2
17920,1.11,1.11,30.73,0.0,316.0,28.05,4.0,9,2,2023,6,8
17921,0.55,1.11,30.73,0.8,316.0,27.98,709.0,9,2,2023,6,12
17922,1.11,1.11,30.73,0.0,317.0,27.91,4343.0,9,2,2023,7,5
17923,1.67,1.11,30.73,0.0,317.0,27.84,2631.0,9,2,2023,7,10
17924,0.55,1.67,30.73,1.6,318.0,27.78,391.0,9,2,2023,8,3
17925,1.11,1.67,30.73,3.2,319.0,27.72,384.0,9,2,2023,8,8
17926,0.55,1.11,30.73,3.2,320.0,27.65,384.0,9,2,2023,9,1
17927,1.11,1.11,30.73,4.0,320.0,27.58,384.0,9,2,2023,9,6
17928,1.67,1.11,30.73,4.8,321.0,27.52,384.0,9,2,2023,9,12
17929,0.55,1.67,31.29,6.4,321.0,27.47,384.0,9,2,2023,10,4
17930,1.11,1.67,31.29,3.2,321.0,27.42,384.0,9,2,2023,10,9
17931,0.55,1.11,30.73,7.2,322.0,27.39,384.0,9,2,2023,11,2
17932,1.11,1.11,30.73,4.0,322.0,27.37,401.0,9,2,2023,11,7
17933,0.55,1.11,30.73,4.8,322.0,27.37,14825.0,9,2,2023,12,1
17934,1.11,1.11,30.73,6.4,322.0,27.39,14441.0,9,2,2023,12,5
17935,1.11,1.11,30.73,3.2,322.0,27.76,8837.0,9,2,2023,14,6
17936,1.67,1.11,30.73,2.4,322.0,27.89,8215.0,9,2,2023,14,12
17937,0.55,1.67,31.29,2.4,322.0,28.03,7708.0,9,2,2023,15,5
17938,1.11,1.11,30.73,2.4,320.0,28.46,5720.0,9,2,2023,16,8
17939,0.55,1.11,30.73,1.6,319.0,28.62,5090.0,9,2,2023,17,1
17940,1.11,1.11,30.73,0.0,318.0,28.76,3984.0,9,2,2023,17,6
17941,1.67,1.11,30.73,0.0,317.0,28.89,2593.0,9,2,2023,17,11
17942,0.55,1.67,30.73,0.0,316.0,29.02,874.0,9,2,2023,18,4
17943,1.11,1.67,30.73,0.8,316.0,29.13,15.0,9,2,2023,18,9
17944,0.55,1.11,30.73,0.0,315.0,29.23,1.0,9,2,2023,19,2
17945,1.11,1.11,30.73,0.0,315.0,29.32,1.0,9,2,2023,19,7
17946,1.67,1.11,30.73,0.0,314.0,29.38,1.0,9,2,2023,19,12
17947,0.55,1.67,31.29,0.0,314.0,29.43,1.0,9,2,2023,20,5
17948,1.11,1.67,31.29,0.0,314.0,29.46,1.0,9,2,2023,20,10
17949,0.55,1.11,30.73,0.0,314.0,29.48,1.0,9,2,2023,21,3
17950,1.11,1.11,30.73,0.0,314.0,29.49,1.0,9,2,2023,21,8
17951,0.55,1.11,30.73,0.0,314.0,29.48,1.0,9,2,2023,22,1
17952,1.11,1.11,30.73,0.0,314.0,29.46,1.0,9,2,2023,22,6
17953,1.67,1.11,30.73,0.0,314.0,29.44,1.0,9,2,2023,22,11
17954,0.55,1.67,30.73,0.0,314.0,29.4,1.0,9,2,2023,23,4
17955,1.11,1.67,30.73,0.0,314.0,29.36,1.0,9,2,2023,23,9
17956,0.55,1.11,30.73,0.0,315.0,29.31,1.0,10,2,2023,0,2
17957,1.11,1.11,30.73,0.0,315.0,29.25,1.0,10,2,2023,0,7
17958,1.67,1.11,30.73,0.0,315.0,29.2,1.0,10,2,2023,0,12
17959,0.55,1.67,31.29,0.0,315.0,29.13,1.0,10,2,2023,1,5
17960,1.11,1.67,31.29,0.0,315.0,29.07,1.0,10,2,2023,1,10
17961,0.55,1.11,30.73,0.0,315.0,29.0,1.0,10,2,2023,2,3
17962,1.11,1.11,30.73,0.0,315.0,28.93,1.0,10,2,2023,2,8
17963,0.55,1.11,30.73,0.0,315.0,28.85,1.0,10,2,2023,3,1
17964,1.11,1.11,30.73,0.0,316.0,28.78,1.0,10,2,2023,3,6
17965,1.67,1.11,30.73,0.0,316.0,28.71,1.0,10,2,2023,3,11
17966,0.55,1.67,30.73,0.0,316.0,28.63,1.0,10,2,2023,4,4
17967,1.11,1.67,30.73,0.0,316.0,28.55,1.0,10,2,2023,4,9
17968,0.55,1.11,30.73,0.0,316.0,28.47,1.0,10,2,2023,5,2
17969,1.11,1.11,30.73,0.0,316.0,28.39,1.0,10,2,2023,5,7
17970,1.67,1.11,30.73,0.0,316.0,28.31,1.0,10,2,2023,5,12
17971,0.55,1.67,31.29,0.0,316.0,28.24,1.0,10,2,2023,6,5
17972,1.11,1.67,31.29,0.0,316.0,28.15,72.0,10,2,2023,6,10
17973,0.55,1.11,30.73,0.0,316.0,28.08,1813.0,10,2,2023,7,3
17974,1.11,1.11,30.73,0.0,316.0,28.0,6211.0,10,2,2023,7,8
17975,0.55,1.11,30.73,0.0,317.0,27.94,595.0,10,2,2023,8,1
17976,1.11,1.11,30.73,0.0,318.0,27.87,384.0,10,2,2023,8,6
17977,1.67,1.11,30.73,0.0,319.0,27.81,384.0,10,2,2023,8,11
17978,0.55,1.67,30.73,4.0,320.0,27.74,384.0,10,2,2023,9,4
17979,1.11,1.67,30.73,0.8,321.0,27.67,384.0,10,2,2023,9,9
17980,0.55,1.11,30.73,2.4,321.0,27.61,384.0,10,2,2023,10,2
17981,1.11,1.11,30.73,1.6,321.0,27.55,384.0,10,2,2023,10,7
17982,0.55,1.67,31.29,4.8,322.0,27.48,384.0,10,2,2023,11,5
17983,0.55,1.11,30.73,4.8,322.0,27.47,13498.0,10,2,2023,12,3
17984,0.55,1.11,30.73,4.0,322.0,27.55,12526.0,10,2,2023,13,1
17985,1.67,1.11,30.73,4.0,322.0,27.7,8855.0,10,2,2023,13,11
17986,0.55,1.67,30.73,8.0,322.0,27.8,8580.0,10,2,2023,14,4
17987,1.11,1.67,30.73,9.6,322.0,27.92,7772.0,10,2,2023,14,9
17988,0.55,1.11,30.73,7.2,321.0,28.05,7688.0,10,2,2023,15,2
17989,1.11,1.11,30.73,4.0,321.0,28.19,7291.0,10,2,2023,15,7
17990,1.67,1.11,30.73,3.2,320.0,28.35,6946.0,10,2,2023,15,12
17991,0.55,1.67,31.29,4.0,319.0,28.51,6480.0,10,2,2023,16,5
17992,1.11,1.67,31.29,1.6,319.0,28.66,5481.0,10,2,2023,16,10
17993,0.55,1.11,30.73,8.0,318.0,28.81,4345.0,10,2,2023,17,3
17994,1.11,1.11,30.73,0.8,317.0,28.95,3446.0,10,2,2023,17,8
17995,0.55,1.11,30.73,4.0,316.0,29.09,1966.0,10,2,2023,18,1
17996,1.11,1.11,30.73,0.0,315.0,29.21,355.0,10,2,2023,18,6
17997,1.67,1.11,30.73,1.6,315.0,29.32,2.0,10,2,2023,18,11
17998,0.55,1.67,30.73,1.6,314.0,29.41,1.0,10,2,2023,19,4
17999,1.11,1.67,30.73,0.8,314.0,29.48,0.0,10,2,2023,19,9
18000,0.55,1.11,30.73,1.6,314.0,29.54,1.0,10,2,2023,20,2
18001,1.11,1.11,30.73,0.0,314.0,29.59,1.0,10,2,2023,20,7
18002,1.67,1.11,30.73,0.0,313.0,29.6,1.0,10,2,2023,20,12
18003,0.55,1.67,31.29,0.0,313.0,29.61,1.0,10,2,2023,21,5
18004,1.11,1.67,31.29,0.0,313.0,29.61,1.0,10,2,2023,21,10
18005,0.55,1.11,30.73,0.0,313.0,29.59,1.0,10,2,2023,22,3
18006,1.11,1.11,30.73,0.0,313.0,29.58,1.0,10,2,2023,22,8
18007,0.55,1.11,30.73,0.0,314.0,29.54,1.0,10,2,2023,23,1
18008,1.11,1.11,30.73,0.0,314.0,29.5,1.0,10,2,2023,23,6
18009,1.67,1.11,30.73,0.0,314.0,29.45,1.0,10,2,2023,23,11
18010,0.55,1.67,30.73,0.0,314.0,29.4,1.0,11,2,2023,0,4
18011,1.11,1.67,30.73,0.0,314.0,29.34,1.0,11,2,2023,0,9
18012,0.55,1.11,30.73,0.0,314.0,29.28,1.0,11,2,2023,1,2
18013,1.11,1.11,30.73,0.0,314.0,29.21,1.0,11,2,2023,1,7
18014,1.67,1.11,30.73,0.0,314.0,29.14,1.0,11,2,2023,1,12
18015,0.55,1.67,31.29,0.0,314.0,29.07,1.0,11,2,2023,2,5
18016,1.11,1.67,31.29,0.0,315.0,29.0,1.0,11,2,2023,2,10
18017,0.55,1.11,30.73,0.0,315.0,28.92,1.0,11,2,2023,3,3
18018,1.11,1.11,30.73,0.0,315.0,28.84,1.0,11,2,2023,3,8
18019,0.55,1.11,30.73,0.0,315.0,28.77,1.0,11,2,2023,4,1
18020,1.11,1.11,30.73,0.0,315.0,28.69,1.0,11,2,2023,4,6
18021,1.67,1.11,30.73,0.0,315.0,28.6,1.0,11,2,2023,4,11
18022,0.55,1.67,30.73,0.0,315.0,28.52,1.0,11,2,2023,5,4
18023,1.11,1.67,30.73,0.0,315.0,28.44,1.0,11,2,2023,5,9
18024,0.55,1.11,30.73,1.6,315.0,28.36,1.0,11,2,2023,6,2
18025,1.11,1.11,30.73,0.0,315.0,28.27,2.0,11,2,2023,6,7
18026,1.67,1.11,30.73,0.0,315.0,28.19,553.0,11,2,2023,6,12
18027,0.55,1.67,31.29,0.0,316.0,28.11,3808.0,11,2,2023,7,5
18028,1.11,1.67,31.29,0.0,316.0,28.04,6440.0,11,2,2023,7,10
18029,0.55,1.11,30.73,0.0,317.0,27.98,384.0,11,2,2023,8,3
18030,1.11,1.11,30.73,0.8,319.0,27.91,384.0,11,2,2023,8,8
18031,1.11,1.11,30.73,3.2,320.0,27.77,384.0,11,2,2023,9,6
18032,1.67,1.11,30.73,1.6,320.0,27.7,384.0,11,2,2023,9,11
18033,0.55,1.67,30.73,3.2,320.0,27.63,384.0,11,2,2023,10,4
18034,1.11,1.67,30.73,6.4,320.0,27.58,384.0,11,2,2023,10,9
18035,1.11,1.11,30.73,4.8,321.0,27.52,384.0,11,2,2023,11,7
18036,0.55,1.67,31.29,8.8,322.0,27.52,10185.0,11,2,2023,12,5
18037,1.11,1.67,31.29,3.2,321.0,27.57,10824.0,11,2,2023,12,10
18038,1.11,1.11,30.73,4.8,321.0,27.71,8016.0,11,2,2023,13,8
18039,0.55,1.11,30.73,8.8,321.0,27.8,7747.0,11,2,2023,14,1
18040,1.11,1.11,30.73,1.6,321.0,27.92,7331.0,11,2,2023,14,6
18041,0.55,1.67,30.73,2.4,320.0,28.2,7133.0,11,2,2023,15,4
18042,1.11,1.67,30.73,1.6,320.0,28.36,6685.0,11,2,2023,15,9
18043,0.55,1.11,30.73,0.0,319.0,28.51,6253.0,11,2,2023,16,2
18044,1.11,1.11,30.73,4.0,319.0,28.68,5534.0,11,2,2023,16,7
18045,1.67,1.11,30.73,3.2,317.0,28.84,4702.0,11,2,2023,16,12
18046,0.55,1.67,31.29,5.6,317.0,28.99,3586.0,11,2,2023,17,5
18047,1.11,1.67,31.29,0.8,315.0,29.13,2468.0,11,2,2023,17,10
18048,0.55,1.11,30.73,0.0,315.0,29.27,1056.0,11,2,2023,18,3
18049,1.11,1.11,30.73,1.6,314.0,29.38,47.0,11,2,2023,18,8
18050,0.55,1.11,30.73,2.4,313.0,29.5,1.0,11,2,2023,19,1
18051,1.11,1.11,30.73,1.6,313.0,29.59,1.0,11,2,2023,19,6
18052,1.67,1.11,30.73,1.6,313.0,29.66,1.0,11,2,2023,19,11
18053,0.55,1.67,30.73,1.6,313.0,29.72,1.0,11,2,2023,20,4
18054,1.11,1.67,30.73,1.6,313.0,29.75,1.0,11,2,2023,20,9
18055,0.55,1.11,30.73,0.0,313.0,29.77,1.0,11,2,2023,21,2
18056,1.11,1.11,30.73,0.0,313.0,29.77,1.0,11,2,2023,21,7
18057,1.67,1.11,30.73,0.0,313.0,29.76,1.0,11,2,2023,21,12
18058,0.55,1.67,31.29,0.0,312.0,29.74,1.0,11,2,2023,22,5
18059,1.11,1.67,31.29,0.0,313.0,29.71,1.0,11,2,2023,22,10
18060,0.55,1.11,30.73,0.0,313.0,29.67,1.0,11,2,2023,23,3
18061,1.11,1.11,30.73,0.0,313.0,29.63,1.0,11,2,2023,23,8
18062,0.55,1.11,30.73,0.0,313.0,29.58,1.0,12,2,2023,0,1
18063,1.11,1.11,30.73,0.0,313.0,29.52,1.0,12,2,2023,0,6
18064,1.67,1.11,30.73,0.0,313.0,29.45,1.0,12,2,2023,0,11
18065,0.55,1.67,30.73,0.0,313.0,29.39,1.0,12,2,2023,1,4
18066,1.11,1.67,30.73,0.0,313.0,29.32,1.0,12,2,2023,1,9
18067,0.55,1.11,30.73,0.0,313.0,29.25,1.0,12,2,2023,2,2
18068,1.11,1.11,30.73,0.0,314.0,29.18,1.0,12,2,2023,2,7
18069,1.67,1.11,30.73,0.0,313.0,29.1,1.0,12,2,2023,2,12
18070,0.55,1.67,31.29,0.0,314.0,29.02,1.0,12,2,2023,3,5
18071,1.11,1.67,31.29,0.0,314.0,28.93,1.0,12,2,2023,3,10
18072,0.55,1.11,30.73,0.0,314.0,28.85,1.0,12,2,2023,4,3
18073,1.11,1.11,30.73,0.0,314.0,28.77,1.0,12,2,2023,4,8
18074,0.55,1.11,30.73,0.0,314.0,28.69,1.0,12,2,2023,5,1
18075,1.11,1.11,30.73,0.0,314.0,28.6,1.0,12,2,2023,5,6
18076,1.67,1.11,30.73,0.0,314.0,28.51,1.0,12,2,2023,5,11
18077,0.55,1.67,30.73,0.0,314.0,28.44,1.0,12,2,2023,6,4
18078,1.11,1.67,30.73,0.0,314.0,28.35,69.0,12,2,2023,6,9
18079,0.55,1.11,30.73,0.8,314.0,28.26,1874.0,12,2,2023,7,2
18080,1.11,1.11,30.73,0.0,315.0,28.18,9933.0,12,2,2023,7,7
18081,1.67,1.11,30.73,0.0,315.0,28.11,384.0,12,2,2023,7,12
18082,0.55,1.67,31.29,0.0,317.0,28.05,384.0,12,2,2023,8,5
